pose_0_x,pose_0_y,pose_1_x,pose_1_y,pose_2_x,pose_2_y,pose_3_x,pose_3_y,pose_4_x,pose_4_y,pose_5_x,pose_5_y,pose_6_x,pose_6_y,pose_7_x,pose_7_y,pose_8_x,pose_8_y,pose_9_x,pose_9_y,pose_10_x,pose_10_y,pose_11_x,pose_11_y,pose_12_x,pose_12_y,pose_13_x,pose_13_y,pose_14_x,pose_14_y,pose_15_x,pose_15_y,pose_16_x,pose_16_y,pose_17_x,pose_17_y,pose_18_x,pose_18_y,pose_19_x,pose_19_y,pose_20_x,pose_20_y,pose_21_x,pose_21_y,pose_22_x,pose_22_y,pose_23_x,pose_23_y,pose_24_x,pose_24_y,pose_25_x,pose_25_y,pose_26_x,pose_26_y,pose_27_x,pose_27_y,pose_28_x,pose_28_y,pose_29_x,pose_29_y,pose_30_x,pose_30_y,pose_31_x,pose_31_y,pose_32_x,pose_32_y,left_0_x,left_0_y,left_1_x,left_1_y,left_2_x,left_2_y,left_3_x,left_3_y,left_4_x,left_4_y,left_5_x,left_5_y,left_6_x,left_6_y,left_7_x,left_7_y,left_8_x,left_8_y,left_9_x,left_9_y,left_10_x,left_10_y,left_11_x,left_11_y,left_12_x,left_12_y,left_13_x,left_13_y,left_14_x,left_14_y,left_15_x,left_15_y,left_16_x,left_16_y,left_17_x,left_17_y,left_18_x,left_18_y,left_19_x,left_19_y,left_20_x,left_20_y,right_0_x,right_0_y,right_1_x,right_1_y,right_2_x,right_2_y,right_3_x,right_3_y,right_4_x,right_4_y,right_5_x,right_5_y,right_6_x,right_6_y,right_7_x,right_7_y,right_8_x,right_8_y,right_9_x,right_9_y,right_10_x,right_10_y,right_11_x,right_11_y,right_12_x,right_12_y,right_13_x,right_13_y,right_14_x,right_14_y,right_15_x,right_15_y,right_16_x,right_16_y,right_17_x,right_17_y,right_18_x,right_18_y,right_19_x,right_19_y,right_20_x,right_20_y,label
0.6240161061286926,0.5012658834457397,0.6560943126678467,0.4248065948486328,0.674053966999054,0.4240297675132751,0.6889532804489136,0.4253738522529602,0.6002862453460693,0.4295259416103363,0.5806877017021179,0.4320294260978699,0.5607306361198425,0.4363603293895721,0.7205936908721924,0.4545378386974334,0.5336347222328186,0.4652844965457916,0.6608421206474304,0.5723037719726562,0.5882014036178589,0.5810406804084778,0.8760911226272583,0.8136053085327148,0.414076417684555,0.8136470913887024,1.0182483196258545,1.2389549016952517,0.2269776314496994,1.14056658744812,1.0625817775726318,1.5926343202590942,0.2809091210365295,0.7601030468940735,1.0989949703216553,1.7019054889678955,0.2803841829299927,0.6241063475608826,1.059932827949524,1.6882426738739014,0.3287202417850494,0.5870935916900635,1.0283522605895996,1.6589293479919434,0.3487513661384582,0.6464929580688477,0.8002313375473022,1.6769331693649292,0.4720165729522705,1.67662250995636,0.7874926328659058,2.425546884536743,0.4839909970760345,2.4125142097473145,0.7892685532569885,3.092648983001709,0.5012067556381226,3.0726747512817383,0.7980719804763794,3.1851699352264404,0.500623881816864,3.1556897163391118,0.7452874779701233,3.281818628311157,0.5373345613479614,3.28081488609314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2973802983760834,0.7532786726951599,0.3444604873657226,0.7134975790977478,0.3725839257240295,0.649416983127594,0.3751189708709717,0.5966234803199768,0.3554189205169678,0.5698444843292236,0.3491080403327942,0.5840122103691101,0.3481184542179107,0.501675546169281,0.3460212647914886,0.4544336199760437,0.3417321145534515,0.414652407169342,0.3191823363304138,0.5896337628364563,0.3256857395172119,0.5567634105682373,0.3316024839878082,0.6163936257362366,0.3329032957553863,0.6536505222320557,0.2882391810417175,0.6028530597686768,0.2926900684833526,0.5694344639778137,0.3012556135654449,0.6245059370994568,0.3038032650947571,0.6570239067077637,0.2545893788337707,0.6229016184806824,0.2613939046859741,0.594191312789917,0.2725420594215393,0.6298616528511047,0.2757418155670166,0.6536389589309692,1
0.5437570810317993,0.2305434793233871,0.5667072534561157,0.1754481345415115,0.5786958932876587,0.177161768078804,0.5918212532997131,0.1788301020860672,0.5181508660316467,0.1751638203859329,0.4989303648471832,0.1762763410806656,0.4825624525547027,0.178011268377304,0.6135967969894409,0.2149378657341003,0.4520209431648254,0.2196235656738281,0.568923830986023,0.2952267825603485,0.5073543787002563,0.2940674126148224,0.7355054020881653,0.5833866596221924,0.3317300379276275,0.5524339079856873,0.7579032182693481,0.9865812659263612,0.1985385417938232,0.9695161581039428,0.7377878427505493,1.372911810874939,0.3097405731678009,0.5426276326179504,0.7562405467033386,1.4805891513824463,0.3231767117977142,0.4081275761127472,0.7188703417778015,1.4681200981140137,0.3460579514503479,0.3873319923877716,0.6992851495742798,1.4258124828338623,0.3542893230915069,0.4365949034690857,0.6431015133857727,1.3507672548294067,0.3506423532962799,1.346194624900818,0.6107478737831116,1.9855504035949707,0.3490645289421081,1.984702229499817,0.5865252614021301,2.5620462894439697,0.3403892815113067,2.550018548965454,0.5914610028266907,2.64319396018982,0.3291113376617431,2.62692666053772,0.5445736646652222,2.734056234359741,0.3721905946731567,2.732203722000122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3154603838920593,0.5061444640159607,0.3614504039287567,0.4713794291019439,0.4024989306926727,0.4148785173892975,0.4141800105571747,0.3560277223587036,0.3861122131347656,0.3220750093460083,0.3663656115531921,0.3210569322109222,0.3720890283584595,0.2408464848995208,0.3740209639072418,0.190620481967926,0.3715352416038513,0.1488131433725357,0.3273443877696991,0.3245757520198822,0.3600706756114959,0.2975732982158661,0.366338849067688,0.3778314292430877,0.3550487458705902,0.4006239175796509,0.2928454577922821,0.339895486831665,0.3267757296562195,0.3296597599983215,0.3332119882106781,0.4012874662876129,0.3189430832862854,0.4189999401569366,0.2555274069309234,0.3638165891170501,0.2886726260185241,0.3533319532871246,0.304753839969635,0.4024166464805603,0.2973577678203583,0.4195716977119446,1
0.5447834730148315,0.2309914380311966,0.5673599243164062,0.176078513264656,0.5792999863624573,0.1777859330177307,0.5927122831344604,0.1793528944253921,0.5187710523605347,0.1757742613554,0.499603658914566,0.1768802851438522,0.4828858971595764,0.1785491406917572,0.6146029829978943,0.2152622491121292,0.4521360397338867,0.2201061844825744,0.5699805021286011,0.2955265343189239,0.5085865259170532,0.2943457067012787,0.735382080078125,0.5836742520332336,0.3335778415203094,0.5428103804588318,0.7545008063316345,0.9877644777297974,0.1981046050786972,0.9555801749229432,0.7401705384254456,1.3704683780670166,0.3061120808124542,0.5217022895812988,0.7616295218467712,1.477051854133606,0.3217505514621734,0.3801261484622955,0.7241803407669067,1.4608805179595947,0.3475900292396545,0.3631485402584076,0.7036575675010681,1.4195716381072998,0.3567352890968323,0.4137594997882843,0.6424840092658997,1.3474459648132324,0.3501781523227691,1.3365626335144043,0.6103023886680603,1.9828588962554927,0.3483684659004211,1.9770643711090088,0.5855652093887329,2.561309337615967,0.3402280211448669,2.5458712577819824,0.590908408164978,2.642839193344116,0.3291939795017242,2.623060941696167,0.5415332317352295,2.7339236736297607,0.3730451464653015,2.732297658920288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3127563297748565,0.4930278658866882,0.3592680394649505,0.455699473619461,0.401997447013855,0.3972569108009338,0.4136313199996948,0.3355754911899566,0.3839792013168335,0.2991816997528076,0.3597851097583771,0.3072063624858856,0.3684492707252502,0.2278651595115661,0.3725184202194214,0.177264466881752,0.3708128631114959,0.1333719938993454,0.3214923143386841,0.3112857341766357,0.3578025102615356,0.2790749371051788,0.3633164167404175,0.3607649803161621,0.3497999012470245,0.3859376013278961,0.2880811691284179,0.3252675831317901,0.3261288404464721,0.3106142282485962,0.332721471786499,0.3839058876037597,0.3180577456951141,0.4040256142616272,0.2513080537319183,0.3467418253421783,0.2896584868431091,0.3310847878456116,0.3039111495018005,0.3828983604907989,0.2937552332878113,0.4037918448448181,1
0.5453452467918396,0.2312180995941162,0.5679413676261902,0.1765858381986618,0.5800552368164062,0.1783392280340194,0.5933314561843872,0.1799390465021133,0.5194569826126099,0.1758637577295303,0.5009626150131226,0.1767676621675491,0.4840112626552582,0.1781705319881439,0.6143550872802734,0.2149952203035354,0.4533271789550781,0.219520092010498,0.57078617811203,0.2955470681190491,0.5073479413986206,0.2943301498889923,0.7344123721122742,0.5839249491691589,0.333590567111969,0.5400214791297913,0.7528992891311646,0.9878348112106324,0.1819031089544296,0.9458358883857728,0.741162121295929,1.3836803436279297,0.2459922581911087,0.5237208008766174,0.7605041861534119,1.4908143281936646,0.247314453125,0.3897283673286438,0.7238538265228271,1.4751973152160645,0.2963344752788543,0.350905567407608,0.7048858404159546,1.433034062385559,0.3157438635826111,0.406680554151535,0.6369524598121643,1.3357168436050415,0.3489576578140259,1.3236675262451172,0.6087848544120789,1.9710824489593504,0.3454195559024811,1.9700133800506592,0.5840132832527161,2.553563356399536,0.3401893377304077,2.546206474304199,0.5901835560798645,2.63095498085022,0.3316940367221832,2.619908571243286,0.5392774343490601,2.729182720184326,0.3704553544521332,2.736369132995605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2593944668769836,0.4947290420532226,0.3024718761444092,0.4592536687850952,0.3408388495445251,0.4000105559825897,0.3509896397590637,0.3377124965190887,0.3180850744247436,0.3041733503341675,0.3084933757781982,0.3098324537277221,0.3131448030471802,0.2288507521152496,0.3138028383255005,0.17808498442173,0.3093799948692322,0.1347970813512802,0.2680334448814392,0.3164278864860534,0.2971480786800384,0.2852284610271454,0.3027734160423279,0.3672001957893371,0.2912947833538055,0.3887579143047333,0.2333040535449981,0.3344840109348297,0.2603947222232818,0.3167133331298828,0.2694233953952789,0.3896438479423523,0.2578266263008117,0.4070464968681335,0.1962185353040695,0.3596577644348144,0.2223362624645233,0.3372480869293213,0.2393923550844192,0.3886152505874634,0.2328489422798156,0.4092375934123993,1
0.5408796668052673,0.2312622964382171,0.5652887225151062,0.1766405552625656,0.5790435075759888,0.1783320605754852,0.5917783975601196,0.1798469126224517,0.5159382224082947,0.1759083122014999,0.4988974928855896,0.1768029630184173,0.4829314649105072,0.1783044934272766,0.613845944404602,0.2138116061687469,0.4542214870452881,0.2197486907243728,0.5695153474807739,0.2955540418624878,0.5036662817001343,0.2942762374877929,0.7355912327766418,0.5843196511268616,0.3337969183921814,0.5392574071884155,0.7560597658157349,0.9917938113212584,0.1818942725658416,0.9507004022598268,0.7514132261276245,1.378207445144653,0.2156303375959396,0.53707355260849,0.7749884128570557,1.4826500415802002,0.2165070325136184,0.4147869050502777,0.7370161414146423,1.4650224447250366,0.2581916153430938,0.365026980638504,0.7168388962745667,1.423534870147705,0.2731185853481293,0.419648140668869,0.6367162466049194,1.3358290195465088,0.3511431217193603,1.3247835636138916,0.6118212938308716,1.9718526601791384,0.3445461988449096,1.9720057249069212,0.5895999073982239,2.5544233322143555,0.3413223624229431,2.5466909408569336,0.5982061624526978,2.6314685344696045,0.3346447050571441,2.6194043159484863,0.5408986806869507,2.7298836708068848,0.3745979964733124,2.7380053997039795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2388060688972473,0.5143810510635376,0.2795702815055847,0.4679789841175079,0.3162315189838409,0.4107191264629364,0.3315684795379638,0.3519639670848846,0.3027041852474212,0.3239103257656097,0.2677320837974548,0.3158130943775177,0.2719137072563171,0.2398989051580429,0.271343320608139,0.1873599141836166,0.2642880380153656,0.14273102581501,0.2284165471792221,0.3226003348827362,0.2701457440853119,0.2992481887340545,0.2824270129203796,0.3789100050926208,0.2703100442886352,0.4003858864307403,0.1959458589553833,0.342867910861969,0.2423558682203292,0.3376898169517517,0.2543368935585022,0.4064674973487854,0.2399373054504394,0.4242787957191467,0.1633050441741943,0.37342369556427,0.2067266851663589,0.3658658266067505,0.2251633405685424,0.4121945202350616,0.2151888608932495,0.4315293431282043,1
0.5384455919265747,0.2308373749256134,0.5636974573135376,0.1760961264371872,0.578271210193634,0.177830770611763,0.5908471941947937,0.179374411702156,0.5137796401977539,0.1754911690950393,0.4970105588436126,0.176420196890831,0.4808679223060608,0.1780719608068466,0.6134008169174194,0.2130070179700851,0.4540391564369201,0.2195002287626266,0.5683514475822449,0.2950884997844696,0.5015894174575806,0.2937154173851013,0.7357138991355896,0.5843162536621094,0.3323517143726349,0.5363566279411316,0.7563002109527588,0.9924434423446656,0.1852441728115081,0.9521729946136476,0.7574536204338074,1.3745657205581665,0.1962761729955673,0.5607806444168091,0.782658576965332,1.4801934957504272,0.1883309036493301,0.4475602209568023,0.7448025345802307,1.4606356620788574,0.2373026311397552,0.3812857270240783,0.7244015336036682,1.4185917377471924,0.2517002522945404,0.4317848086357116,0.6372625231742859,1.3376060724258425,0.3521129786968231,1.3282684087753296,0.6152962446212769,1.9766300916671755,0.3472334444522857,1.9808465242385864,0.5931549072265625,2.560027837753296,0.3443648517131805,2.56070613861084,0.6016373038291931,2.6363155841827397,0.3378888070583343,2.634955883026123,0.54474276304245,2.738938570022583,0.3765282034873962,2.752223014831543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2285613119602203,0.529064953327179,0.2668422162532806,0.4800241589546203,0.3023194074630737,0.4190623164176941,0.3159621953964233,0.3600552976131439,0.2865087389945984,0.3346895277500152,0.2443071603775024,0.3229508101940155,0.2466917783021927,0.2508043348789215,0.2453175187110901,0.1986317336559295,0.2385858297348022,0.1560375690460205,0.2052853554487228,0.3307177126407623,0.2509589195251465,0.3101186156272888,0.2676919996738434,0.388180136680603,0.2567957937717438,0.4126538038253784,0.1745546460151672,0.3545236587524414,0.2272220849990844,0.3502230942249298,0.2412074506282806,0.4175416231155395,0.2271065413951873,0.4389781951904297,0.144997090101242,0.3894879519939422,0.1929436475038528,0.3811383545398712,0.2117914259433746,0.4256658256053924,0.201596051454544,0.4466848373413086,1
0.5342156887054443,0.2307648807764053,0.5605396032333374,0.175621896982193,0.5765716433525085,0.1772278994321823,0.5889977216720581,0.1786605715751648,0.5100029706954956,0.1754449158906936,0.4937146604061126,0.1764470785856247,0.4773048460483551,0.178494319319725,0.6125945448875427,0.2116215825080871,0.4536836743354797,0.2194993793964386,0.5663131475448608,0.2946568727493286,0.4989892840385437,0.293085366487503,0.7357674837112427,0.5838099122047424,0.3318773806095123,0.5339974761009216,0.7567278146743774,0.9922226667404176,0.1895691901445388,0.952949285507202,0.7576103806495667,1.3572909832000732,0.1801620423793792,0.5711432099342346,0.7816647291183472,1.463460922241211,0.1757664233446121,0.4594818651676178,0.7448594570159912,1.4398728609085083,0.216102048754692,0.3888814747333526,0.72453373670578,1.39834725856781,0.2308587282896042,0.4380870461463928,0.639214813709259,1.3359626531600952,0.3570122122764587,1.327015995979309,0.6241787672042847,1.9736542701721191,0.3563247919082641,1.9792004823684688,0.6035970449447632,2.555898427963257,0.3580353856086731,2.558701992034912,0.6131489872932434,2.6307711601257324,0.3542354702949524,2.6319429874420166,0.5554758310317993,2.734560966491699,0.3860432207584381,2.7505111694335938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2254245281219482,0.5304548144340515,0.2665993273258209,0.4773601591587066,0.299822986125946,0.413124144077301,0.3112563490867615,0.3573593497276306,0.284628689289093,0.3386021554470062,0.2300609946250915,0.3220162093639374,0.2319416850805282,0.2489623874425888,0.2310125976800918,0.1980846524238586,0.2260376513004303,0.1550183445215225,0.1921842545270919,0.3327998518943786,0.2457001507282257,0.3183977305889129,0.2659162878990173,0.3860167264938354,0.2566015422344208,0.4130450487136841,0.1650156676769256,0.3605002760887146,0.2254871279001236,0.3578538596630096,0.2410663068294525,0.4179029166698456,0.2289924472570419,0.4424267113208771,0.1430549919605255,0.3981910645961761,0.1955106109380722,0.3900596797466278,0.2148790955543518,0.427041620016098,0.206765204668045,0.4480375647544861,1
0.5326579809188843,0.2303843200206756,0.5596144199371338,0.1752487570047378,0.5759091973304749,0.1768714636564254,0.5883222222328186,0.1782150864601135,0.5088695287704468,0.1750594526529312,0.4924984574317932,0.1760661602020263,0.4760316908359527,0.178323283791542,0.6120502948760986,0.2107169926166534,0.4535225331783294,0.2190660834312439,0.5655256509780884,0.2944842875003814,0.4970453679561615,0.2926720976829529,0.7356749176979065,0.583662211894989,0.3311297595500946,0.5325073003768921,0.7568768858909607,0.9873349070549012,0.1920785009860992,0.9538081884384156,0.7642732262611389,1.3397644758224487,0.1765843331813812,0.5859517455101013,0.79014652967453,1.4395523071289062,0.1679376810789108,0.4700054824352264,0.7535215020179749,1.4166243076324463,0.213121011853218,0.4013804793357849,0.7325840592384338,1.3778313398361206,0.2302271574735641,0.4515746831893921,0.6428567171096802,1.3323404788970947,0.3608758151531219,1.3265880346298218,0.6262377500534058,1.9743443727493288,0.3583710789680481,1.9825778007507324,0.6070787310600281,2.55987548828125,0.3625669777393341,2.5632643699646,0.6166383028030396,2.635659456253052,0.3583083152770996,2.635145902633667,0.558937668800354,2.736301183700561,0.3929333090782165,2.753806829452514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2220756113529205,0.532684326171875,0.2631201446056366,0.4789440333843231,0.2956219017505646,0.4142245054244995,0.3060329556465149,0.3594025373458862,0.2795485556125641,0.3416223526000976,0.2238817512989044,0.3236490190029144,0.2261221706867218,0.2516835033893585,0.2250349223613739,0.2018865644931793,0.220629870891571,0.1592010706663131,0.1860715448856353,0.3351710140705108,0.2399418801069259,0.3199047446250915,0.2605971097946167,0.3859703242778778,0.2528231143951416,0.4137959480285644,0.1592437624931335,0.3638741970062256,0.2203291356563568,0.3604372441768646,0.2364413142204284,0.4191048145294189,0.225850224494934,0.4439494609832763,0.1379414796829223,0.4026078581809997,0.1906831115484237,0.3937223851680755,0.2111517488956451,0.4298902750015259,0.2053044736385345,0.4507574141025543,1
0.5314270257949829,0.2302485108375549,0.558574378490448,0.1752411872148513,0.5752027630805969,0.1770403385162353,0.5876792073249817,0.1784582734107971,0.5071628093719482,0.1748002618551254,0.490600049495697,0.1757667809724807,0.4738437235355377,0.1780937314033508,0.6113464832305908,0.2110290825366974,0.4523766040802002,0.2188820242881775,0.5646987557411194,0.2948342859745025,0.4947896897792816,0.2926197648048401,0.7349022030830383,0.5831907987594604,0.3294843435287475,0.5326871871948242,0.7582105398178101,0.9862209558486938,0.193853810429573,0.9575002789497375,0.7633801698684692,1.3349674940109253,0.1720777004957199,0.6035296320915222,0.7886999845504761,1.4356884956359863,0.1613202095031738,0.4824760258197784,0.7528735399246216,1.4128953218460083,0.2069581747055053,0.4084112048149109,0.7319914102554321,1.3734290599822998,0.2235969603061676,0.4585114419460296,0.6425114870071411,1.3326715230941772,0.3606782555580139,1.3279016017913818,0.6257760524749756,1.9753574132919312,0.3578265011310577,1.9846996068954468,0.6063605546951294,2.5648868083953857,0.3614446520805359,2.567732095718384,0.6160207390785217,2.6417076587677,0.3562874794006347,2.6396870613098145,0.5583990216255188,2.7407095432281494,0.3938782811164856,2.7588257789611816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2154895812273025,0.5380256175994873,0.2556870877742767,0.4825824499130249,0.2869279980659485,0.4167176485061645,0.296805739402771,0.360245019197464,0.2702428102493286,0.3430330753326416,0.2136821299791336,0.3272840976715088,0.2159138917922973,0.2549214661121368,0.2157688438892364,0.2047657817602157,0.2117556482553482,0.1624383628368377,0.1765572726726532,0.3389315009117126,0.2329051494598388,0.3244410753250122,0.2557148039340973,0.3894578218460083,0.2479813545942306,0.4174669981002807,0.1510089933872223,0.3681475222110748,0.2138125300407409,0.3653724193572998,0.2310857623815536,0.421622097492218,0.2200169116258621,0.4456901848316192,0.1312973499298095,0.4074278473854065,0.1856885999441146,0.4004554152488708,0.2061822861433029,0.4342459738254547,0.1988476514816284,0.4537858366966247,1
0.5301288962364197,0.2303774803876876,0.5573456883430481,0.1752650290727615,0.5742818117141724,0.1770602762699127,0.5868163108825684,0.1784774512052536,0.5059705972671509,0.1748424917459488,0.4895132184028625,0.1758126467466354,0.4728667736053467,0.1781927496194839,0.6107040643692017,0.2110311239957809,0.4522610604763031,0.2189022898674011,0.5638741254806519,0.2949280440807342,0.4941873550415039,0.2927053272724151,0.7351077795028687,0.5832116603851318,0.3293884098529815,0.5326982140541077,0.7582780122756958,0.985861837863922,0.1939544826745987,0.9563848972320556,0.7625615000724792,1.3349581956863403,0.1697724312543869,0.6024930477142334,0.7874056100845337,1.43639874458313,0.1598817408084869,0.4821261465549469,0.7507859468460083,1.413546800613403,0.203761413693428,0.4111713171005249,0.7304828763008118,1.3737627267837524,0.2200852334499359,0.4602204859256744,0.6413208842277527,1.3341776132583618,0.3599700927734375,1.3280633687973022,0.620993971824646,1.9764480590820312,0.3538582324981689,1.984630107879639,0.5966686010360718,2.5649783611297607,0.35102578997612,2.5673062801361084,0.605513334274292,2.641728401184082,0.3454264998435974,2.6395034790039062,0.546178936958313,2.740835905075073,0.3805543780326843,2.7583765983581543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2128909081220626,0.5398774743080139,0.2537500858306885,0.4812336564064026,0.2855512499809265,0.4151260256767273,0.29649817943573,0.359932005405426,0.2704342901706695,0.3443486392498016,0.2101259529590606,0.3276536762714386,0.2135091423988342,0.2558068633079529,0.2130766212940216,0.2060669958591461,0.2091928273439407,0.1634015291929245,0.1732745170593261,0.3393982648849487,0.2327731400728225,0.3247891068458557,0.254808247089386,0.3894689977169037,0.2470233142375946,0.4184091091156006,0.1485809832811355,0.369636595249176,0.2151932120323181,0.3658187687397003,0.2315897941589355,0.4225137531757355,0.2206515371799469,0.4476360380649566,0.1302396059036255,0.4103791415691376,0.1859919130802154,0.4015461802482605,0.206400841474533,0.4349713921546936,0.2004725635051727,0.454926073551178,1
